GMP_early_HC_no_chr21amp	GMP_early_MPNAML_chr21amp	GMP_early_MPNAML_no_chr21amp	GMP_late_HC_no_chr21amp	GMP_late_MPNAML_chr21amp	GMP_late_MPNAML_no_chr21amp	HSC_HC_no_chr21amp	HSC_MPNAML_chr21amp	HSC_MPNAML_no_chr21amp	MkEP_HC_no_chr21amp	MkEP_MPNAML_chr21amp	MkEP_MPNAML_no_chr21amp	MPP_HC_no_chr21amp	MPP_MPNAML_chr21amp	MPP_MPNAML_no_chr21amp	
-0.241165749	-0.177969388	-1.704350791	-0.406068673	-0.523249358	-0.5575724	-0.035729291	-0.538078828	-1.318004418	0.968346034	-0.236552277	-1.216822849	-0.453742846	0.00333499	-1.556087213	-0.477841162
-0.173672573	-0.334414889	-0.755359433	-0.386276242	0.737888139	-0.015829027	-0.071165129	-0.306457909	-0.991045636	-0.13281453	-0.341847141	-0.738232431	-0.622219992	-0.195883717	-0.995760221	-0.574450504
-0.122637208	-0.409201423	-0.601115855	-0.392081064	0.673610306	-0.096234295	-0.127741909	0.218310012	-0.559068319	0.094846118	-0.732470504	-0.780303875	-0.754984361	-0.112102275	-0.610524734	-0.361074881
-1.056720411	-0.738426991	-1.708280878	-1.128164831	-0.031694794	-1.187341063	-0.48116297	1.282318511	-0.355715836	1.174015124	-0.896501699	-1.169804632	-0.658965915	-0.760529401	-1.190745558	-0.346326831
-0.560623986	0.039135503	-0.820822576	-0.079513349	0.377544893	-0.694710573	-0.327207348	1.276975517	-0.309897476	0.523267469	-0.43636175	-0.942899078	-0.514181477	0.790070334	-0.599667921	0.219931944
-0.720479128	-0.864357987	0.023080133	-0.64768018	-1.628245885	0.041811293	-0.970129288	0.47992253	0.995163456	0.545866442	0.659231577	2.565242085	0.723388092	0.91623027	0.790880618	0.376796032
1.383968498	-1.517075282	-0.189408994	-0.61164948	-1.104081631	-1.58053101	-0.427014836	0.828127186	1.201764951	0.504506096	-1.206381363	-0.087199245	-0.012943297	-0.643928142	0.787850128	-0.116514197
-0.016687412	-0.460241977	-0.15431303	-0.120089951	0.293770494	0.040312907	-0.073541632	0.146276452	0.253435379	0.260853233	-0.959832891	-0.335183749	-0.679638673	-0.098111922	0.101817378	-0.047553849
0.669408857	-0.506607149	0.344155878	0.574181152	-0.499222041	0.149016221	0.167089966	0.02370096	1.327471806	0.940569007	-1.048972616	0.473681646	-0.052647069	0.098345722	1.062494499	0.775946604
0.414583758	-0.451136746	-1.338834738	-1.06417498	0.19151302	-0.319520172	-0.238389289	-0.55304014	-1.307777253	-0.586900558	0.253760475	-0.820612364	-0.620534339	0.192618119	-1.402864221	-1.001844439
1.143405239	-0.759125379	0.084006028	0.000947852	-0.873409417	0.097414409	0.512494341	-1.169517089	-0.486556512	-0.390227868	-0.266156125	0.13778249	0.679985505	-1.191234039	-0.104370942	0.20943416
-1.0469824	0.033437793	1.366099908	-0.346033469	-0.53491669	0.719973373	-0.607082853	0.698514487	1.746088366	-0.441386604	0.799064066	2.392751966	0.791608987	0.332023413	1.665159063	0.137317435
0.008499034	0.058053583	0.17547499	0.243394314	0.655086939	0.529039317	0.053371044	-0.174750756	-0.209113876	0.494469421	-0.494335991	-0.193829648	-0.677650128	0.735284971	0.005984887	0.055502716
1.028560421	0.801210873	1.380383956	1.254805068	0.589854569	0.897995202	0.890800199	-0.42223622	1.253525157	1.518552598	-1.198660592	-0.201385213	-0.807025507	0.501196841	1.348928185	0.459426038
0.29170967	-0.860927386	-0.087562354	-0.273251965	0.17729571	0.032470691	0.1217606	-0.557022527	-0.394956169	1.083138636	-1.130701725	-0.624917898	-0.926074884	-0.366172432	-0.200180745	-0.174087642
0.378227999	-0.720535149	-0.487920202	-0.569512035	0.542586321	0.053800376	-0.007104746	-0.564579565	-0.631061301	-0.570926739	-0.821292175	-0.652826394	-0.768105968	-0.642951024	-0.600976378	-0.596547508
4.114884257	0.166147598	0.126777893	-0.081484205	0.633935633	0.257622716	0.480166921	-0.766495313	-0.796973149	-0.772539086	-0.235996266	-0.657061872	-0.511854975	-0.845602784	-0.762115739	-0.727951742
-1.726300601	0.673208843	1.096230557	-0.193156173	-0.083269305	0.791833578	-0.467875959	0.135708232	2.316209829	1.939278488	-1.19340346	-0.000497254	-1.106453878	0.419836188	2.044574682	0.491471085
-0.545452025	-0.127302479	0.336675334	0.223618487	-0.047271063	-0.167459679	-0.301258088	1.140942999	2.269170679	1.407695298	-0.609351411	0.122942302	-0.165386279	0.772087703	1.528934422	1.004869312
0.310059054	0.079216134	-1.232134119	0.591326522	-0.681278294	-0.994140914	-0.115417486	0.670601491	-0.285141092	1.581403211	-0.258337375	-0.384857619	0.120980498	1.293492032	-0.673343517	0.994969758
0.905618266	-0.796363766	-0.49554854	-0.755561209	0.380454925	0.158122615	0.116563813	-1.008744024	-0.968508527	-0.901918471	-0.591269614	-0.890209496	-0.627374833	-1.089064116	-0.873541922	-0.911586561
-0.82192036	-0.426125478	1.018414032	-0.687282443	-0.82192036	-0.82192036	-0.82192036	1.264741828	-0.079278483	0.789034245	-0.070549401	3.213439991	0.633694677	1.146284118	0.834629305	0.57391863
1.347765211	-0.971857894	1.853917593	1.072642003	-0.813129085	0.96681977	1.611812723	-0.693671392	2.224535383	0.192269661	-0.898739292	-0.143634502	-0.61072596	-0.565568655	2.525266728	0.296531326
-0.14424043	-0.462186976	-0.214510011	-0.343271613	-0.352446085	-0.202773662	-0.009689079	-0.169370098	0.331118056	5.143085411	-0.667316309	-0.311167008	-0.384855199	0.047781405	0.276976393	-0.053406001
0.304837785	-1.024425089	-1.172165283	-0.710355078	0.566116639	-0.308809988	-0.093879492	-0.170258213	-1.296380865	0.531225393	-0.517956677	-0.91684625	-0.784011342	-0.076601181	-1.210343654	-0.802521817
-0.465438907	0.59369321	-0.604415252	0.545149999	-0.550074936	-0.643260665	-0.170063808	0.029433962	-0.556759189	0.522097531	1.442570894	0.216115852	0.804997665	1.173330357	-0.462437991	0.286350669
-0.31620511	0.038717918	1.148345183	1.181462932	0.10909051	-0.239932353	0.321498723	1.103632939	1.509883002	0.90018912	-1.181294052	-0.573477839	-0.144376175	0.318695768	1.083238441	1.173640569
-0.006773537	-0.638343605	-0.610185358	-0.36790005	-0.70209298	-0.839617818	-0.401428255	0.430500345	2.482855679	0.459137074	-0.690032285	0.347529083	0.28099126	0.16650707	0.954460282	2.017313751
1.698503037	-0.76882846	-0.547550923	-0.556437412	0.310828955	-0.188729204	-0.060476911	-0.747177554	-0.619568011	-0.423649646	-0.793351097	-0.670714087	-0.675647603	-0.747518823	-0.617437803	-0.528211003
-0.177285634	-0.28967748	1.438653328	0.226737074	-0.476351324	0.26497615	-0.149724488	0.768405161	2.751229961	0.727837329	-1.210520247	0.684834093	-0.49649986	0.454150633	2.077870784	0.673933419
-0.800338417	-0.119550784	0.421818317	-0.024919095	-0.75051292	-0.140990067	-0.621794103	-0.106648469	0.907019572	-0.065309072	0.861448238	2.412773039	1.048433304	0.049346808	0.733471133	0.229510078
-0.524306615	-0.772769761	-0.771456051	-0.033021783	0.203965396	-1.231635162	-0.038831936	0.068144541	0.836719856	2.552938304	-1.255717082	-0.881543709	-0.622546776	0.128968394	0.510268643	0.783682911
0.527538744	-0.170239745	-0.49466851	-0.316804757	-0.432256774	-0.460087642	-0.23959074	-0.420188717	-0.575109096	-0.321161238	0.001037661	-0.495620896	-0.137283219	-0.364624246	-0.614613248	-0.446123804
-0.590838544	-0.590838544	-0.590838544	-0.285490461	-0.590838544	-0.590838544	-0.427360627	-0.016457282	-0.493185867	-0.156053897	0.902648501	0.103444941	2.769919485	-0.365736233	-0.560516027	0.448478686
1.165878757	-1.070765848	-0.640837431	-0.712863228	0.112291485	-1.051658859	-0.497077698	0.460238132	-0.226886856	0.154454233	-1.223617015	-0.949987827	-1.261292132	0.068037593	-0.449520391	-0.925970065
-0.11531158	-0.095321511	-0.783311282	0.146712051	0.342369991	-0.065478212	0.151918933	-0.398221895	-0.631683127	1.40986409	-0.383783991	-0.809178074	-0.418210283	0.383948662	-0.695895062	0.130860338
-0.148005553	-0.915179984	-1.273512677	-0.940330299	0.179445512	-0.224594915	-0.835695888	0.176286486	-0.498086885	0.207320549	-0.511062123	-0.914347144	-0.594555898	0.515232766	-0.613591834	-0.392401327
-1.188940816	-0.231108265	0.217612365	-1.226516576	-0.149298183	-0.104767821	-1.461986218	0.904069044	2.099787115	0.478843178	0.183360421	0.999911887	-0.413265507	0.836835526	1.365368425	-0.219155312
0.544925712	-0.167117098	0.081334866	-0.051065007	0.996293014	0.486388947	0.462834768	-0.491606861	-0.46521008	-0.182139032	-0.922174696	-0.685409661	-0.836937658	-0.533534226	-0.306641412	-0.393669309
0.120640925	-0.532646633	-0.647908763	-0.440177672	0.707825164	-0.472892551	0.061345052	-0.032406146	-0.226920104	1.26971575	-1.087517154	-0.993903031	-0.868463501	-0.227142896	-0.373140911	-0.240101221
-0.038691676	-0.462475054	-1.073105639	-0.387261299	-0.491536074	-0.840156594	-0.364321685	-0.220583246	-0.680677879	-0.114799554	0.07209085	-0.739992963	-0.046883229	-0.286657178	-0.903029202	-0.385565032
-0.423453094	0.041569155	-0.363991366	-0.00943856	0.418888294	-0.18946837	-0.41724247	1.082561405	0.058710112	0.3511489	-0.103789123	-0.166293533	-0.364623404	1.169279521	-0.014619161	0.309912021
1.028530722	-0.723146226	-0.537484811	-0.56646293	-0.027705454	0.24253486	-0.193008634	-0.505918514	-0.800254749	-0.162933663	-1.041085365	-0.854006023	-0.953759782	-0.43807289	-0.634093705	-0.506214918
0.412435603	-0.282251391	0.173230003	0.386616077	0.360135399	0.226311706	0.453021057	-0.127492843	0.268840707	0.793832398	-1.03001649	-0.429696406	-0.49048058	-0.007410953	0.241997506	0.410666527
0.953239598	-0.69512418	0.049899709	-0.349887835	0.413477237	0.635116698	0.349419925	-0.609834394	-0.193203076	-0.055273121	-1.114639913	-0.558720756	-0.877488729	-0.514999052	-0.069231808	-0.395408259
-0.803188139	0.461376669	-0.801132551	0.190086717	0.527933708	-0.778999429	-0.254100059	1.811142189	0.233851013	0.653084367	-0.171108653	-0.794626519	0.033668938	1.203551762	-0.418726567	0.716809985
-0.053053679	0.300547735	-0.008662439	1.064186785	-0.116886117	0.160954754	0.573182859	0.991596424	-0.030751706	2.471133398	-1.141455242	-0.690595871	-0.370572422	0.911401753	-0.160538707	0.830413082
-0.9744053	-0.406794377	0.027679254	-0.01514461	-1.008843133	-0.494112715	-0.689682112	0.054917225	0.377344678	-0.379519967	1.101639456	2.089595926	1.566070396	0.308263901	0.305597019	0.551243375
0.766484501	-0.114433979	0.238090255	0.578601892	-0.745627398	0.038947122	-0.039961166	-0.660779095	1.100994531	0.465501802	0.383139578	1.986184653	1.282089665	0.180348899	0.803454874	0.480228246
1.891617403	-0.690948177	0.064241071	0.415091064	-0.184051657	0.008160133	0.816613913	-0.216681073	0.007529849	-0.071346929	-0.98607987	-0.629129316	-0.828417579	-0.403266825	-0.013678149	-0.1679582
-0.374224563	-0.203866256	-0.530762811	-0.502635495	-0.524402765	0.653527286	-0.192779074	-0.206090891	-0.629305806	-0.507036709	-0.343531898	-0.534791689	-0.295941044	-0.335047232	-0.605834366	-0.440429464
-0.411284814	0.791983938	-0.789744728	0.199417239	0.276310279	-0.764575766	-0.049373992	0.344239161	-1.004169296	0.146346627	1.4591933	-0.622017149	0.533949514	0.650926134	-0.942412115	0.178115121
0.122193809	-0.045923006	1.446965944	-0.186628572	-0.382173989	1.330157333	-0.726497401	0.485526394	0.768881714	-0.477429551	0.453308942	2.118609291	-0.328769903	1.874396408	1.566272883	-0.060101008
-1.023625018	0.350528104	-0.266661042	0.179723393	-0.449014331	-0.736245943	-0.218869777	1.841729744	0.847800102	0.917331603	0.843490838	0.412092081	1.478647778	0.109869676	0.195129234	0.51947044
-0.30052282	-0.826259795	-0.685979409	-0.756196625	-0.645046932	-0.592163272	-0.631187723	-0.230215954	-0.270363481	-0.621676395	0.134067309	0.452289534	0.426200843	-0.535828857	-0.506545125	-0.488108835
-0.544805423	4.069184553	-0.544805423	0.744821949	-0.433752231	-0.544805423	-0.304298964	-0.310549762	-0.423764056	-0.43297825	-0.38870215	-0.457405659	-0.273283859	-0.001012367	-0.50096698	-0.373295276
0.74859236	-1.053158984	-0.114306971	-0.495383158	-0.384844649	0.628689532	0.132824699	0.051805987	-0.427246345	1.153803344	-1.465989495	-0.956021919	-0.997699359	-0.385888867	-0.454103601	-0.407334688
-0.446197106	-0.552845046	0.040410313	-0.368494166	-0.697566595	-0.712177579	-0.574851543	0.068575256	2.70043463	-0.018800477	-0.248846062	2.652424915	0.270010285	-0.308582752	1.651062374	0.235642555
-0.321630971	0.258865036	0.323139495	0.120893612	-0.010413347	-0.021466027	-0.616248576	1.059180077	1.602040605	0.65834908	0.40593549	0.644317824	0.092690479	1.665691933	1.339457907	0.952704063
1.996161682	-0.06453619	-0.8338886	-0.295996248	0.375903887	-0.709639642	3.472566	-0.760473842	-0.722616918	0.065041795	-0.8338886	-0.75264823	-0.504266419	-0.329232305	-0.701524682	0.161756461
-0.37488201	-0.497221295	-0.729476879	-0.554738597	-0.666233526	-0.791283213	-0.577205659	-0.233272256	-0.432871268	0.436875505	-0.275097273	-0.561312812	-0.360976746	0.257565202	-0.532540396	-0.300264652
0.197114674	0.222544261	-0.095894832	0.468189518	-0.344058065	-0.419819547	0.011272868	0.91522352	1.516307984	2.672739016	-0.491444219	-0.082567928	0.019439965	1.001059882	1.077606462	1.193033072
0.456053983	-0.289012146	0.104388738	-0.003896427	0.634785354	0.231321927	0.029819554	-0.040412377	0.254779174	0.34518255	-1.041327002	-0.475560974	-0.947055603	0.173237034	0.22856287	-0.073180283
-0.109687395	-0.700563288	-0.729935639	-0.71464139	-0.550408057	-0.731928244	-0.398566241	1.054432728	1.758110704	0.295941688	-0.636254382	-0.463297818	0.217797522	0.021094643	0.170167109	0.119109031
3.050378207	-0.579170314	1.160990586	0.133787948	-0.225337	2.206836862	0.199664371	-0.641306183	2.306694953	-0.453601986	-0.852870951	0.329293338	-0.678183194	-0.389495649	2.067073454	-0.374623218
-0.854215856	0.164269318	1.131769645	0.622530118	0.02159032	1.050477013	1.272060079	0.222226673	0.190227616	-0.200464239	-0.866677439	-0.124380912	0.928968042	0.058589777	0.0634446	0.299817515
1.523568144	-0.664125859	-0.782963209	0.406688967	-0.990615197	-0.90714437	0.280651227	0.243094417	0.314794761	0.115255602	-0.07597819	-0.096542574	1.682370846	-0.163312748	-0.399565957	1.355503374
-0.573720568	-0.573720568	0.689789164	0.005593584	-0.573720568	-0.573720568	-0.32475418	-0.425476262	3.638307902	2.199053023	-0.553720723	0.198255534	-0.167309426	-0.275645368	2.138396429	-0.36301316
0.304791537	0.202328854	-0.178893096	0.057050029	0.036931765	-0.29752212	0.045481829	-0.442422553	-0.757628276	-0.696187025	0.655089872	-0.357264947	0.351468797	-0.595231893	-0.59452438	-0.400300939
0.223777779	0.062269821	-0.553278801	0.069637089	0.052504676	-0.478642157	-0.29679653	2.489912161	-0.379137056	0.976328153	-0.890655045	-1.14924994	-0.993880862	1.716555093	-0.644566264	0.722730959
0.527224788	-0.600099671	-0.418131364	-0.496116824	0.771304894	0.093883824	0.060073373	-0.48081288	-0.595796394	-0.104745152	-0.913564212	-0.781641245	-0.871549552	-0.422782972	-0.542915514	-0.563038463
0.248372768	-0.755104001	-0.551277419	-0.637248867	0.504301366	-0.077183257	-0.055787898	-0.439424166	-0.58642787	-0.476477283	-0.771009844	-0.636525168	-0.733553851	-0.556156182	-0.599050661	-0.57291024
-0.183116156	0.153375824	-0.829092503	0.051050701	-0.591495158	-2.094672614	-0.526715077	0.883514642	-0.773199624	-0.532060435	1.063122427	-0.288433838	1.139630135	0.189273844	-0.677844004	0.062758067
-0.327648186	-0.329869538	-0.105409855	0.245769215	-0.578998667	-0.673028414	-0.19284769	0.542985433	1.567073527	0.414286115	-0.367012382	0.765476221	1.133167474	0.146753868	0.832636944	1.422412668
0.003202617	-0.104993864	0.769902811	0.954685212	-1.108443026	-0.018659977	0.214700901	-0.639459185	0.706584819	0.16085161	0.361297354	1.022541767	1.229930883	-0.300521221	0.856455024	0.786216938
0.854455532	0.013097991	0.420326148	0.112291286	0.512559854	0.73225029	0.30132972	-0.468774277	0.302464478	-0.357774834	-0.763576939	-0.508815481	-0.604681332	-0.245915156	0.367264605	0.139324869
-0.364865399	0.339768762	0.560207897	0.345955761	-0.062836088	-0.004566358	-0.552707625	1.289064372	0.205087001	-0.168649713	-0.31675531	-0.86183841	-0.777428976	0.069147742	0.168387361	0.044595295
0.209155153	-0.644715879	-0.553259342	-0.59153132	0.54084103	-0.200740766	-0.099521162	-0.528528839	-0.713908302	-0.471645702	-0.773499736	-0.668893452	-0.732400013	-0.61585409	-0.688124768	-0.682166179
0.779486824	-0.61096774	-0.61096774	-0.61096774	0.198598201	-0.61096774	-0.37734159	-0.533265172	-0.492806416	-0.504605775	-0.53380001	-0.605015594	-0.559776877	-0.563401125	-0.536090354	-0.5861072
-1.24018708	-0.48130247	-1.795005751	-0.465190939	-0.962459571	-1.799842702	-1.126750599	1.697658522	0.096868253	1.114591714	0.549987724	-0.757620539	0.526643773	1.366985823	-0.659820428	0.765068385
-0.372678222	-0.777515143	-0.092334733	-0.702076476	0.153636055	-0.21828014	-0.514750944	-0.011343589	0.26180416	-1.545150654	1.707212109	2.804273248	0.944390642	-0.419424235	0.107117405	-0.239715205
-0.601224183	-0.76724061	0.109094871	-0.095942174	-0.935880005	-0.454516885	-0.814387303	0.946341426	1.172902525	-0.059350654	0.159049589	2.049982113	0.892083276	0.799432015	0.786944775	0.770147736
-0.375525392	1.137462421	0.948215333	1.103741844	0.778524534	0.476546051	0.534118333	0.759664233	0.996067051	0.226580242	-0.229928391	-0.110352465	0.021324292	-0.097378322	0.65015438	0.391907122
3.501891346	-0.344832971	-0.096973984	1.110273352	0.374337185	0.580146639	1.627332797	-0.912796561	-0.056508193	0.442329845	-1.413957307	-0.824366925	-0.598077041	-0.374408997	-0.166921893	0.195373464
1.311573415	0.533442725	-0.18572479	0.583609946	-0.083205457	-0.561315035	0.038637265	-0.141367633	-0.044601704	0.095002077	0.934567012	0.540277711	0.692170371	0.251682833	-0.185427821	0.170858996
1.123700044	0.753453325	-0.603132136	0.558986557	-0.095685698	-0.864961597	0.600557265	-0.741959174	-0.825107835	-0.103894904	0.742872693	-0.600993249	0.21507277	0.374620024	-0.677204799	0.019077187
-0.812363129	0.293247063	0.278819324	-0.215499983	-0.712405044	0.481917714	-0.48791019	0.104754597	-0.261399793	-0.103889243	1.715952362	1.446313502	0.760152742	0.612915357	0.076320713	-0.181189455
1.485723627	-0.31054942	0.197042375	-0.10443522	0.049515365	1.940803287	0.309835147	-0.567504932	-0.326766007	-0.79693837	-1.580280781	-1.014640301	-1.363273676	-0.13709896	-0.573566174	-0.955717654
-0.348988086	-0.176603854	-1.155216385	-0.805292885	-1.069939892	-1.459826391	-0.89973621	0.328983819	0.851760498	0.364509327	0.131813656	-0.296288775	0.335875362	0.497499145	-0.235563782	0.207051128
0.262598923	-0.607731153	-0.567207916	-0.560979565	0.709562318	0.11702036	0.135794333	-0.805776055	-0.985333437	-0.238993489	-0.858412784	-0.975567727	-0.918514252	-0.74284029	-0.891009667	-0.783865485
0.655151318	-0.595912151	-0.135964515	-0.468050721	0.85397621	0.562042706	0.216125217	-0.730851821	-0.653151842	-0.627223613	-0.836601753	-0.575741087	-0.759398612	-0.756298204	-0.520092308	-0.646630225
-0.192013844	-0.158366031	0.254886901	0.341633022	-0.059574165	-0.046439678	-0.222817247	0.801605411	1.372356576	1.161724742	-0.53834684	0.252200062	-0.190456292	1.207435879	1.135977478	1.061764926
-1.445642557	-0.165694276	-0.376861147	0.552714987	-0.373565597	-0.96412004	-0.307208937	0.386286869	0.581180175	0.052704869	-0.280609639	0.115958126	2.221332463	0.046637228	0.11871818	1.5303192
-0.241505232	-0.634106175	-0.58913883	-0.619933565	-0.599263221	-0.655373671	-0.496706268	-0.560386919	-0.344179992	-0.576562254	-0.113367337	1.807572935	0.636766905	-0.544548718	-0.505572239	-0.452238037
0.268090129	-0.216266833	-0.594379885	-0.014371428	0.942871259	0.042098089	0.428434496	-0.412076562	-0.739731373	0.930020725	-0.794998989	-0.993005095	-0.784938351	-0.07341906	-0.724995155	-0.186945846
0.003015226	-0.425273439	0.225789227	0.056100156	0.345969878	0.341055856	-0.067681496	0.03187203	0.493733677	0.496808713	-0.916500997	0.120057432	-0.611934986	0.526940062	0.525766489	0.264610949
-0.917698816	2.392105166	1.387633486	0.468214767	1.702316425	1.733241459	0.396090346	-0.521935969	-0.332345439	-0.556896912	0.182452117	-0.038785771	0.038894305	0.194483142	-0.360317433	0.026157514
4.574527771	-0.618012751	-0.654464339	-0.322707132	-0.528648999	-0.594377208	-0.32084927	-0.418071705	-0.342155195	-0.504704227	-0.41984679	-0.605791257	-0.104110349	0.021569773	-0.47353984	-0.171063187
0.18655267	-0.76132067	-1.312065089	-1.271625339	-0.322456724	-0.822949142	-0.938793455	0.15209234	-0.975744115	-0.27981802	-0.822166764	-0.682142949	-0.848571859	-0.047371615	-1.068324918	-1.140141482
0.189845671	-0.536544449	-0.425366528	-0.602548903	-1.344196211	0.191397067	-0.814214794	1.219671029	-0.229409491	0.573135912	1.54565299	0.440999173	1.656585274	1.177801907	-0.135314362	0.315377548
-0.437100846	-0.432057076	-0.355266091	-0.58211044	-0.556889583	0.025249597	-0.536588997	0.972629796	-0.102581304	2.709809496	-0.555970343	-0.418467878	0.251257327	-0.385342814	-0.229155169	0.245221563
-0.429017651	2.026038911	-0.225840979	0.921147291	0.903171392	-0.041033814	0.320440312	-0.380396436	-0.388187471	0.12742186	0.362027858	-0.867293865	0.228739724	1.043833904	-0.595937168	0.373864927
-0.406957688	-0.527397418	-0.570926202	-0.523279535	-0.313391411	-0.266743969	-0.442103433	-0.402322073	-0.587027021	-0.52396934	-0.220042625	-0.377063454	-0.188336829	-0.339601143	-0.61929985	-0.465897081
2.154926448	-0.285580923	-0.14257109	0.279748262	-0.64181197	1.124542737	0.30491002	0.783398707	1.194355514	0.450144142	-1.776495895	-1.904065492	-1.377399667	0.439255232	0.157765911	-0.400690968
0.326556625	-1.404877605	-1.916080189	-0.991629954	0.236030357	-1.695865189	0.048444354	-1.032900056	-0.949547137	0.727105387	-0.489926783	-0.505288262	0.653487831	-0.374372493	-1.034304643	0.147557162
3.113148854	-0.572509619	-0.905038187	-0.665053676	-0.578171808	-0.984442185	0.635450396	1.244525309	-0.344358027	-0.211578947	-0.33665042	-0.414913118	-0.273329352	1.976809012	-0.779893306	-0.35880522
-0.149745457	-0.249684766	0.695334181	0.849456461	-0.714922086	0.247397453	0.272253143	-0.161469612	0.450905734	-0.006608931	-0.337678729	2.799520309	0.510191644	-0.474126569	0.19913164	-0.054549746
2.770214811	-0.654735177	-0.578548739	-0.571228625	0.721887652	0.043120481	0.889507585	-0.643527423	-0.604570042	-0.217119724	-0.687706653	-0.65511391	-0.673655528	-0.61187188	-0.555731478	-0.510938286
-0.45259565	-0.852853338	-0.767576479	-0.525304952	-0.927514976	-0.704527259	-0.556038234	1.746348405	0.199349029	0.392489331	-0.690516525	-0.293353145	0.342826703	0.877621622	-0.127082456	0.526976715
-0.668584404	0.517172193	-0.664691822	-0.650175573	0.49182314	-0.125598965	-0.692666643	0.696822585	-0.583799657	-0.672638594	0.100487482	-0.607647509	-0.575529289	-0.348290023	-0.724296143	-0.647309654
0.401002603	-0.964035261	-0.081747478	-0.558693227	0.191871472	0.165381756	0.044396016	-0.353152448	0.31951215	-0.051330782	-1.16482969	-0.382964025	-0.692187093	-0.77130806	0.176069287	-0.022487631
-0.716339893	-0.716339893	-0.716339893	-0.416294309	-0.266005046	-0.716339893	-0.072447527	-0.697613419	0.076571715	0.703991646	-0.716339893	0.132020195	0.269211942	-0.442890315	-0.288755665	1.121374785
2.227426002	-0.663820673	-0.860030026	-0.662995224	-0.505953756	0.453916406	-0.156927821	-0.141842828	-0.594994992	1.197354775	-0.881777433	-0.93653682	-0.353536319	0.989445474	-0.576570225	-0.309059614
2.989737805	-0.68933616	-0.951256407	-0.643026138	0.061037022	-0.958361094	0.667287698	-0.33382718	-0.577258295	-0.204479704	0.389845483	-0.332199816	0.241346874	-0.337140047	-0.921632811	-0.690894669
-0.758890631	0.966339023	1.306325961	1.610139131	-1.094677142	0.102922286	0.033253805	-0.137323332	0.939436101	0.106902651	0.393197914	1.036116399	1.002970896	0.445182011	1.182724677	1.196009447
0.111512955	0.053690726	-0.59166261	-0.362550419	-1.2191932	-0.380810554	-0.345944088	1.85846293	0.050104848	-0.506488605	0.639689395	0.837799341	1.129428919	0.610391481	-0.491806764	0.252146969
-0.64159872	-0.896020717	-0.190811506	-0.56224338	-0.534456486	-0.894696546	-0.540437943	-0.081556577	1.702614751	-0.487619671	-0.795921998	0.143963638	-0.343889547	-0.457944051	0.933719918	-0.626410358
-1.077310191	0.442194651	0.382560569	0.660423749	-0.472510919	-0.400392531	-0.270711402	1.119196054	1.527456087	0.189881667	0.752440863	1.080163667	1.21436672	0.540444837	1.031035436	1.047184835
0.153579132	-1.06573038	-0.714950539	-0.916228459	0.345949386	-0.138382517	-0.243187298	-0.11264315	-0.426382837	-0.458905772	-0.829178607	-0.238163427	-0.433704987	-0.693677138	-0.658896025	-0.814904022
-0.807797057	-0.849315488	-1.068337538	-1.045842541	-0.572589525	-0.794994476	-0.88463037	0.81139353	-0.242497818	2.578356452	0.094057182	-0.614733071	-0.573754694	0.208361542	-0.68914057	-0.445873436
0.525759533	0.043079256	-0.774848205	-0.719359776	0.655177547	-1.051043429	-0.414879615	1.489454741	0.252257163	0.383583821	-0.913197233	-0.950898802	-0.289256553	0.740064436	-0.185905238	-0.62752227
0.608398974	-0.63920959	-0.253471117	-0.131537039	-0.243224128	-0.153941989	1.258227109	0.26089764	-0.290705359	0.581809638	-1.040914679	-0.395355626	0.091131324	0.052579622	-0.504539127	1.501340443
