Regulon	CellType	RelativeActivity
5430	KLF4(+)	GMP_late_MPNAML_no_chr21amp	0.290393439754863
5431	KLF5(+)	GMP_late_MPNAML_no_chr21amp	0.77582541916011
5432	KLF6(+)	GMP_late_MPNAML_no_chr21amp	0.330163019594001
5433	KLF9(+)	GMP_late_MPNAML_no_chr21amp	0.470936214356476
5435	LEF1(+)	GMP_late_MPNAML_no_chr21amp	0.0574334328588319
5437	LTF(+)	GMP_late_MPNAML_no_chr21amp	1.03865857522663
5439	MAFA(+)	GMP_late_MPNAML_no_chr21amp	0.0232988982126819
5440	MAFB(+)	GMP_late_MPNAML_no_chr21amp	0.01567986323716
5442	MAFG(+)	GMP_late_MPNAML_no_chr21amp	0.412661307121335
5443	MAFK(+)	GMP_late_MPNAML_no_chr21amp	1.27760057690901
5445	MAZ(+)	GMP_late_MPNAML_no_chr21amp	0.355821985856197
5449	MGA(+)	GMP_late_MPNAML_no_chr21amp	1.69289946592529
5451	MLX(+)	GMP_late_MPNAML_no_chr21amp	0.466556263120566
5453	MSC(+)	GMP_late_MPNAML_no_chr21amp	0.240112655410723
5454	MSX1(+)	GMP_late_MPNAML_no_chr21amp	0.00107418661197722
5456	MTF1(+)	GMP_late_MPNAML_no_chr21amp	0.960989015471822
5459	MYB(+)	GMP_late_MPNAML_no_chr21amp	0.130262915716607
5460	MYBL1(+)	GMP_late_MPNAML_no_chr21amp	0.107556008951556
5464	NFATC1(+)	GMP_late_MPNAML_no_chr21amp	0.182076641580333
5468	NFE2L3(+)	GMP_late_MPNAML_no_chr21amp	0.377594797680029
5469	NFIC(+)	GMP_late_MPNAML_no_chr21amp	0.941388383575655
5470	NFIL3(+)	GMP_late_MPNAML_no_chr21amp	0.359735230350861
5473	NFYA(+)	GMP_late_MPNAML_no_chr21amp	0.535835456619622
5482	OSR2(+)	GMP_late_MPNAML_no_chr21amp	0.572908105172413
5483	PATZ1(+)	GMP_late_MPNAML_no_chr21amp	1.08742932371422
5484	PAX5(+)	GMP_late_MPNAML_no_chr21amp	0.0286389551735713
5491	PKNOX1(+)	GMP_late_MPNAML_no_chr21amp	0.831610270224474
5493	POLE3(+)	GMP_late_MPNAML_no_chr21amp	0.232773817779028
5494	POLE4(+)	GMP_late_MPNAML_no_chr21amp	1.28552543443174
5495	POLR2A(+)	GMP_late_MPNAML_no_chr21amp	0.161631985075036
5496	POLR3A(+)	GMP_late_MPNAML_no_chr21amp	0.640932362329723
5497	POLR3G(+)	GMP_late_MPNAML_no_chr21amp	0.381507998610564
5498	POU1F1(+)	GMP_late_MPNAML_no_chr21amp	1.63330100895342
5508	PPARGC1A(+)	GMP_late_MPNAML_no_chr21amp	0.803091524297713
5509	PRDM1(+)	GMP_late_MPNAML_no_chr21amp	0.157258936510836
5511	PRDM5(+)	GMP_late_MPNAML_no_chr21amp	1.33917878333776
5512	PRKAA1(+)	GMP_late_MPNAML_no_chr21amp	0.314992223878756
5514	PURA(+)	GMP_late_MPNAML_no_chr21amp	0.0479363021835798
5515	RAD21(+)	GMP_late_MPNAML_no_chr21amp	0.0492684339912306
5527	RFX3(+)	GMP_late_MPNAML_no_chr21amp	0.167089966129028
5529	RFXANK(+)	GMP_late_MPNAML_no_chr21amp	0.512494341380892
5531	RREB1(+)	GMP_late_MPNAML_no_chr21amp	0.0533710439955625
5532	RUNX2(+)	GMP_late_MPNAML_no_chr21amp	0.890800198780186
5533	RUNX3(+)	GMP_late_MPNAML_no_chr21amp	0.121760600115234
5535	SAP30(+)	GMP_late_MPNAML_no_chr21amp	0.480166921167203
5539	SIRT6(+)	GMP_late_MPNAML_no_chr21amp	0.116563813094555
5541	SIX5(+)	GMP_late_MPNAML_no_chr21amp	1.61181272315123
5545	SNAI3(+)	GMP_late_MPNAML_no_chr21amp	0.321498722747807
5554	SP3(+)	GMP_late_MPNAML_no_chr21amp	0.151918933108377
5557	SPI1(+)	GMP_late_MPNAML_no_chr21amp	0.462834767761123
5558	SPIB(+)	GMP_late_MPNAML_no_chr21amp	0.0613450524978297
5562	STAT1(+)	GMP_late_MPNAML_no_chr21amp	0.453021057156998
5563	STAT2(+)	GMP_late_MPNAML_no_chr21amp	0.349419925312282
5565	STAT4(+)	GMP_late_MPNAML_no_chr21amp	0.573182859292512
5568	STAT6(+)	GMP_late_MPNAML_no_chr21amp	0.816613912912426
5575	TBX21(+)	GMP_late_MPNAML_no_chr21amp	0.132824698907059
5578	TCF15(+)	GMP_late_MPNAML_no_chr21amp	3.47256600001552
5580	TCF4(+)	GMP_late_MPNAML_no_chr21amp	0.011272868467028
5581	TCF7L2(+)	GMP_late_MPNAML_no_chr21amp	0.0298195538571405
5583	TEAD3(+)	GMP_late_MPNAML_no_chr21amp	0.199664370892382
5584	TEAD4(+)	GMP_late_MPNAML_no_chr21amp	1.27206007924131
5585	TFAP2A(+)	GMP_late_MPNAML_no_chr21amp	0.280651227321614
5587	TFDP1(+)	GMP_late_MPNAML_no_chr21amp	0.0454818293533593
5589	TFEB(+)	GMP_late_MPNAML_no_chr21amp	0.0600733732254117
5593	UBTF(+)	GMP_late_MPNAML_no_chr21amp	0.214700901417279
5594	USF1(+)	GMP_late_MPNAML_no_chr21amp	0.301329720354485
5601	XBP1(+)	GMP_late_MPNAML_no_chr21amp	0.534118332726062
5602	XRCC4(+)	GMP_late_MPNAML_no_chr21amp	1.62733279681639
5603	YBX1(+)	GMP_late_MPNAML_no_chr21amp	0.0386372648957815
5604	YEATS4(+)	GMP_late_MPNAML_no_chr21amp	0.600557265411446
5606	ZBTB33(+)	GMP_late_MPNAML_no_chr21amp	0.309835147302444
5608	ZBTB7A(+)	GMP_late_MPNAML_no_chr21amp	0.135794333012071
5609	ZBTB7B(+)	GMP_late_MPNAML_no_chr21amp	0.216125217024975
5613	ZFX(+)	GMP_late_MPNAML_no_chr21amp	0.428434496497845
5615	ZNF132(+)	GMP_late_MPNAML_no_chr21amp	0.396090345548131
5620	ZNF215(+)	GMP_late_MPNAML_no_chr21amp	0.320440312356489
5622	ZNF263(+)	GMP_late_MPNAML_no_chr21amp	0.304910019719254
5623	ZNF311(+)	GMP_late_MPNAML_no_chr21amp	0.0484443539051678
5624	ZNF322(+)	GMP_late_MPNAML_no_chr21amp	0.635450396472292
5625	ZNF324(+)	GMP_late_MPNAML_no_chr21amp	0.27225314304048
5626	ZNF366(+)	GMP_late_MPNAML_no_chr21amp	0.889507584574468
5629	ZNF467(+)	GMP_late_MPNAML_no_chr21amp	0.0443960161329886
5632	ZNF563(+)	GMP_late_MPNAML_no_chr21amp	0.66728769837767
5633	ZNF575(+)	GMP_late_MPNAML_no_chr21amp	0.0332538046648288
5640	ZSCAN32(+)	GMP_late_MPNAML_no_chr21amp	1.25822710947998
5641	AHRR(+)	HSC_HC_no_chr21amp	0.449084992434003
5649	ATF2(+)	HSC_HC_no_chr21amp	0.65797156172172
5650	ATF3(+)	HSC_HC_no_chr21amp	0.82048832018369
5651	ATF4(+)	HSC_HC_no_chr21amp	0.176144171128676
5656	BATF3(+)	HSC_HC_no_chr21amp	0.0966020045241958
5657	BCL11A(+)	HSC_HC_no_chr21amp	0.202701566313361
5660	BCLAF1(+)	HSC_HC_no_chr21amp	0.883022043032973
5661	BDP1(+)	HSC_HC_no_chr21amp	0.217901057623462
5664	BRF1(+)	HSC_HC_no_chr21amp	0.999890004271102
5669	CEBPG(+)	HSC_HC_no_chr21amp	0.98365694689227
5672	CHD1(+)	HSC_HC_no_chr21amp	0.524957163815065
5673	CHD2(+)	HSC_HC_no_chr21amp	0.842218476033746
5674	CIC(+)	HSC_HC_no_chr21amp	1.16625383220165
5675	CLOCK(+)	HSC_HC_no_chr21amp	0.0822015490440164
5676	CREB1(+)	HSC_HC_no_chr21amp	0.427540359975543
5678	CREB3L1(+)	HSC_HC_no_chr21amp	0.937733958825154
5679	CREB3L2(+)	HSC_HC_no_chr21amp	0.517012911177814
5680	CREB5(+)	HSC_HC_no_chr21amp	0.487974059891819
5681	CREM(+)	HSC_HC_no_chr21amp	1.53949808333163
5684	CUX1(+)	HSC_HC_no_chr21amp	0.173901314744085
5685	CYB5R1(+)	HSC_HC_no_chr21amp	0.478301309942771
5687	DDIT3(+)	HSC_HC_no_chr21amp	0.360402992882738
5688	DLX1(+)	HSC_HC_no_chr21amp	0.63599874380743
5697	EGR1(+)	HSC_HC_no_chr21amp	1.37755383665013
5699	EGR3(+)	HSC_HC_no_chr21amp	0.514373876264534
5700	EGR4(+)	HSC_HC_no_chr21amp	1.51543151945857
5701	ELF1(+)	HSC_HC_no_chr21amp	0.87184932529927
5705	ELK3(+)	HSC_HC_no_chr21amp	1.09548723050312
5707	EOMES(+)	HSC_HC_no_chr21amp	0.284508148635574
5708	EP300(+)	HSC_HC_no_chr21amp	0.0231293470235507
5710	ETS1(+)	HSC_HC_no_chr21amp	2.01664129989787
5711	ETS2(+)	HSC_HC_no_chr21amp	0.207686998902468
5713	ETV3(+)	HSC_HC_no_chr21amp	0.368118376229617
5715	ETV6(+)	HSC_HC_no_chr21amp	0.225141702221734
5717	EZH2(+)	HSC_HC_no_chr21amp	0.103823017621552
5718	FLI1(+)	HSC_HC_no_chr21amp	0.683304351253673
5719	FOS(+)	HSC_HC_no_chr21amp	0.0582617872744189
5720	FOSB(+)	HSC_HC_no_chr21amp	0.415407588721857
5721	FOSL1(+)	HSC_HC_no_chr21amp	0.881838885092633
5723	FOXB1(+)	HSC_HC_no_chr21amp	0.321785398300465
5724	FOXC1(+)	HSC_HC_no_chr21amp	1.31355660823895
5725	FOXD2(+)	HSC_HC_no_chr21amp	0.153748598064669
5727	FOXJ1(+)	HSC_HC_no_chr21amp	1.61635121157759
5728	FOXJ2(+)	HSC_HC_no_chr21amp	0.252945381654719
5729	FOXJ3(+)	HSC_HC_no_chr21amp	1.68835042175357
5730	FOXK1(+)	HSC_HC_no_chr21amp	0.0486196070257042
5731	FOXK2(+)	HSC_HC_no_chr21amp	1.36638404220681
5734	FOXN3(+)	HSC_HC_no_chr21amp	0.277197771879287
5735	FOXO1(+)	HSC_HC_no_chr21amp	0.656319390958537
5736	FOXO3(+)	HSC_HC_no_chr21amp	0.594264028958824
5738	FOXO6(+)	HSC_HC_no_chr21amp	1.53465638381431
5739	FOXP1(+)	HSC_HC_no_chr21amp	0.439366740472208
5740	FOXP2(+)	HSC_HC_no_chr21amp	0.209131099096879
5741	FOXP4(+)	HSC_HC_no_chr21amp	0.100966179557383
5743	GATA2(+)	HSC_HC_no_chr21amp	0.287047570496241
5744	GATA3(+)	HSC_HC_no_chr21amp	1.53478349596041
5745	GATA5(+)	HSC_HC_no_chr21amp	0.393420917699703
5749	GRHPR(+)	HSC_HC_no_chr21amp	0.410637938011845
5750	GSC(+)	HSC_HC_no_chr21amp	1.57178960007598
5751	GTF2B(+)	HSC_HC_no_chr21amp	0.127972828016987
5752	GTF2F1(+)	HSC_HC_no_chr21amp	0.0846928827375457
5754	GTF3A(+)	HSC_HC_no_chr21amp	0.274952973583005
5755	HBP1(+)	HSC_HC_no_chr21amp	1.31108482910302
5756	HCFC1(+)	HSC_HC_no_chr21amp	0.199458733562038
5757	HDAC2(+)	HSC_HC_no_chr21amp	0.200758252996456
5760	HES7(+)	HSC_HC_no_chr21amp	0.654213731630817
5762	HIC2(+)	HSC_HC_no_chr21amp	0.0751640186812578
5763	HIVEP2(+)	HSC_HC_no_chr21amp	2.68653360917063
5764	HMGA1(+)	HSC_HC_no_chr21amp	0.873206997033298
5768	HOXA10(+)	HSC_HC_no_chr21amp	0.571745161651332
5769	HOXA2(+)	HSC_HC_no_chr21amp	3.4763931668539
5770	HOXA3(+)	HSC_HC_no_chr21amp	1.96834697712513
5772	HOXA5(+)	HSC_HC_no_chr21amp	1.47290855052346
5773	HOXA6(+)	HSC_HC_no_chr21amp	2.02595092291894
5774	HOXA9(+)	HSC_HC_no_chr21amp	0.0457602276509884
5775	HOXB2(+)	HSC_HC_no_chr21amp	2.37160704051321
5776	HOXB5(+)	HSC_HC_no_chr21amp	0.931930837321234
5777	HOXB6(+)	HSC_HC_no_chr21amp	0.952641190145008
5778	HOXB9(+)	HSC_HC_no_chr21amp	2.19179644669557
5780	HSPA5(+)	HSC_HC_no_chr21amp	0.203785604279255
5783	IRF1(+)	HSC_HC_no_chr21amp	1.01890842542376
5785	IRF4(+)	HSC_HC_no_chr21amp	0.0156500595152017
5789	IRX1(+)	HSC_HC_no_chr21amp	0.839895183440684
5790	IRX2(+)	HSC_HC_no_chr21amp	0.241091612342171
5791	IRX5(+)	HSC_HC_no_chr21amp	3.76864688872496
5794	JUN(+)	HSC_HC_no_chr21amp	0.974856400479629
5795	JUNB(+)	HSC_HC_no_chr21amp	0.0961636260824049
5796	JUND(+)	HSC_HC_no_chr21amp	1.16327368486195
5797	KDM5A(+)	HSC_HC_no_chr21amp	1.09809896881725
5801	KLF13(+)	HSC_HC_no_chr21amp	0.127220902388145
5804	KLF2(+)	HSC_HC_no_chr21amp	0.309569082094739
5808	KLF6(+)	HSC_HC_no_chr21amp	0.282900366924313
5809	KLF9(+)	HSC_HC_no_chr21amp	0.137504963624074
5811	LEF1(+)	HSC_HC_no_chr21amp	0.721552727235379
5812	LHX6(+)	HSC_HC_no_chr21amp	0.0281796287916575
5817	MAFF(+)	HSC_HC_no_chr21amp	1.48976279394872
5820	MAX(+)	HSC_HC_no_chr21amp	0.881879333577794
5822	MECP2(+)	HSC_HC_no_chr21amp	1.83404717523482
5826	MIXL1(+)	HSC_HC_no_chr21amp	0.162385113983587
5833	MXD4(+)	HSC_HC_no_chr21amp	0.932074861022319
5837	MYC(+)	HSC_HC_no_chr21amp	0.34463303378065
5838	MYEF2(+)	HSC_HC_no_chr21amp	1.28465130355152
5840	NFATC1(+)	HSC_HC_no_chr21amp	1.82824434228449
5841	NFATC2(+)	HSC_HC_no_chr21amp	2.03177755260176
5847	NFKB1(+)	HSC_HC_no_chr21amp	0.724663352527026
5848	NFKB2(+)	HSC_HC_no_chr21amp	1.2391709162723
5850	NFYB(+)	HSC_HC_no_chr21amp	0.322780675615159
5853	NR2C1(+)	HSC_HC_no_chr21amp	1.19062105663852
5856	NRF1(+)	HSC_HC_no_chr21amp	0.281598405766644
5857	ONECUT2(+)	HSC_HC_no_chr21amp	0.196486082823566
5860	PAX5(+)	HSC_HC_no_chr21amp	0.463389528777099
5861	PAX9(+)	HSC_HC_no_chr21amp	0.756987028663827
5862	PBX1(+)	HSC_HC_no_chr21amp	0.719676181498594
5863	PBX3(+)	HSC_HC_no_chr21amp	0.84314178715588
5864	PBX4(+)	HSC_HC_no_chr21amp	0.721098437177789
5866	PHF8(+)	HSC_HC_no_chr21amp	0.681670949801534
5867	PKNOX1(+)	HSC_HC_no_chr21amp	1.14486434872975
5871	POLR2A(+)	HSC_HC_no_chr21amp	0.599442324150946
5875	POU2AF1(+)	HSC_HC_no_chr21amp	0.427768648707109
5878	POU4F1(+)	HSC_HC_no_chr21amp	1.1582235025104
5880	POU6F1(+)	HSC_HC_no_chr21amp	0.250316630938336
5881	PPARA(+)	HSC_HC_no_chr21amp	0.812777165944141
5882	PPARD(+)	HSC_HC_no_chr21amp	0.453399038873688
5886	PRDM16(+)	HSC_HC_no_chr21amp	2.43669098199012
5887	PRDM5(+)	HSC_HC_no_chr21amp	0.396919749962948
5888	PRKAA1(+)	HSC_HC_no_chr21amp	0.0307234050999213
5889	PRRX2(+)	HSC_HC_no_chr21amp	3.9629663516502
5890	PURA(+)	HSC_HC_no_chr21amp	1.13611435244528
5893	RARB(+)	HSC_HC_no_chr21amp	1.03173539173302
5897	REL(+)	HSC_HC_no_chr21amp	0.218310011985521
5898	RELA(+)	HSC_HC_no_chr21amp	1.28231851057999
5899	RELB(+)	HSC_HC_no_chr21amp	1.27697551677409
5900	REST(+)	HSC_HC_no_chr21amp	0.479922529790081
5901	RFX1(+)	HSC_HC_no_chr21amp	0.828127185517488
5902	RFX2(+)	HSC_HC_no_chr21amp	0.146276451859577
5903	RFX3(+)	HSC_HC_no_chr21amp	0.0237009602033024
5906	RHOXF1(+)	HSC_HC_no_chr21amp	0.698514487415292
5912	SCRT2(+)	HSC_HC_no_chr21amp	0.135708232277099
5913	SETBP1(+)	HSC_HC_no_chr21amp	1.14094299940217
5914	SIN3A(+)	HSC_HC_no_chr21amp	0.670601491231363
5916	SIX4(+)	HSC_HC_no_chr21amp	1.26474182818022
5920	SMARCA4(+)	HSC_HC_no_chr21amp	0.0294339615308515
5921	SNAI3(+)	HSC_HC_no_chr21amp	1.10363293853194
5922	SOX13(+)	HSC_HC_no_chr21amp	0.430500344884035
5924	SOX18(+)	HSC_HC_no_chr21amp	0.768405160654689
5926	SOX5(+)	HSC_HC_no_chr21amp	0.0681445405044587
5929	SOX8(+)	HSC_HC_no_chr21amp	0.460238131576705
5931	SP4(+)	HSC_HC_no_chr21amp	0.17628648601319
5932	SPDEF(+)	HSC_HC_no_chr21amp	0.904069044398671
5936	SREBF2(+)	HSC_HC_no_chr21amp	1.08256140522754
5940	STAT3(+)	HSC_HC_no_chr21amp	1.81114218904529
5941	STAT4(+)	HSC_HC_no_chr21amp	0.991596423962472
5942	STAT5A(+)	HSC_HC_no_chr21amp	0.0549172251758541
5946	SUZ12(+)	HSC_HC_no_chr21amp	0.344239161343492
5947	TAF1(+)	HSC_HC_no_chr21amp	0.485526394460466
5948	TAF7(+)	HSC_HC_no_chr21amp	1.84172974429126
5951	TBX21(+)	HSC_HC_no_chr21amp	0.0518059871268081
5952	TBX6(+)	HSC_HC_no_chr21amp	0.0685752556897864
5953	TCF12(+)	HSC_HC_no_chr21amp	1.05918007666192
5956	TCF4(+)	HSC_HC_no_chr21amp	0.915223520055551
5958	TEAD2(+)	HSC_HC_no_chr21amp	1.0544327282171
5960	TEAD4(+)	HSC_HC_no_chr21amp	0.222226672668623
5961	TFAP2A(+)	HSC_HC_no_chr21amp	0.243094417202582
5964	TFE3(+)	HSC_HC_no_chr21amp	2.48991216120031
5967	TP53(+)	HSC_HC_no_chr21amp	0.883514642095184
5968	TWIST1(+)	HSC_HC_no_chr21amp	0.542985432783629
5971	USF2(+)	HSC_HC_no_chr21amp	1.28906437177584
5974	VEZF1(+)	HSC_HC_no_chr21amp	1.69765852229246
5976	WT1(+)	HSC_HC_no_chr21amp	0.946341426321103
5977	XBP1(+)	HSC_HC_no_chr21amp	0.759664233088204
5981	YY1(+)	HSC_HC_no_chr21amp	0.104754596967797
5983	ZBTB5(+)	HSC_HC_no_chr21amp	0.328983819134414
5986	ZEB1(+)	HSC_HC_no_chr21amp	0.801605410980941
5987	ZFP57(+)	HSC_HC_no_chr21amp	0.386286869317225
5990	ZMIZ1(+)	HSC_HC_no_chr21amp	0.0318720303820649
5993	ZNF143(+)	HSC_HC_no_chr21amp	0.152092339530913
5994	ZNF18(+)	HSC_HC_no_chr21amp	1.21967102867377
5995	ZNF195(+)	HSC_HC_no_chr21amp	0.972629795940888
5998	ZNF263(+)	HSC_HC_no_chr21amp	0.783398707370927
6000	ZNF322(+)	HSC_HC_no_chr21amp	1.2445253094454
6003	ZNF418(+)	HSC_HC_no_chr21amp	1.74634840457292
6004	ZNF443(+)	HSC_HC_no_chr21amp	0.696822584686899
6010	ZNF624(+)	HSC_HC_no_chr21amp	1.85846293048267
6012	ZNF711(+)	HSC_HC_no_chr21amp	1.11919605419861
6014	ZNF821(+)	HSC_HC_no_chr21amp	0.811393529669425
6015	ZRSR2(+)	HSC_HC_no_chr21amp	1.48945474108839
6016	ZSCAN32(+)	HSC_HC_no_chr21amp	0.260897640214151
6018	AKR1A1(+)	HSC_MPNAML_chr21amp	1.79607595521278
6026	ATF3(+)	HSC_MPNAML_chr21amp	0.0745539293518695
6032	BATF3(+)	HSC_MPNAML_chr21amp	0.821680018571974
6033	BCL11A(+)	HSC_MPNAML_chr21amp	1.81901354052843
6039	BRCA1(+)	HSC_MPNAML_chr21amp	0.207450394210057
6040	BRF1(+)	HSC_MPNAML_chr21amp	0.815130521373411
6041	CEBPA(+)	HSC_MPNAML_chr21amp	0.275445754699408
6046	CENPB(+)	HSC_MPNAML_chr21amp	1.1625608780187
6050	CIC(+)	HSC_MPNAML_chr21amp	0.722722159394909
6052	CREB1(+)	HSC_MPNAML_chr21amp	0.143787716412658
6054	CREB3L1(+)	HSC_MPNAML_chr21amp	0.314041063581933
6056	CREB5(+)	HSC_MPNAML_chr21amp	1.12696122729574
6057	CREM(+)	HSC_MPNAML_chr21amp	0.720972390637418
6058	CSNK2B(+)	HSC_MPNAML_chr21amp	0.514672866649308
6061	CYB5R1(+)	HSC_MPNAML_chr21amp	1.76146092039439
6070	E2F6(+)	HSC_MPNAML_chr21amp	0.48891244581705
6073	EGR1(+)	HSC_MPNAML_chr21amp	0.111587797714029
6077	ELF1(+)	HSC_MPNAML_chr21amp	0.170757243856654
6081	ELK3(+)	HSC_MPNAML_chr21amp	1.30681091949839
6082	ELK4(+)	HSC_MPNAML_chr21amp	0.596942880811648
6086	ETS1(+)	HSC_MPNAML_chr21amp	1.58184918635945
6087	ETS2(+)	HSC_MPNAML_chr21amp	1.86792522961213
6090	ETV4(+)	HSC_MPNAML_chr21amp	0.666330059940003
6091	ETV6(+)	HSC_MPNAML_chr21amp	0.605411304594451
6094	FLI1(+)	HSC_MPNAML_chr21amp	0.863855064448649
6097	FOSL1(+)	HSC_MPNAML_chr21amp	0.138912282259045
6099	FOXB1(+)	HSC_MPNAML_chr21amp	0.569498513361612
6100	FOXC1(+)	HSC_MPNAML_chr21amp	1.86070042185748
6101	FOXD2(+)	HSC_MPNAML_chr21amp	1.83552422750728
6105	FOXJ3(+)	HSC_MPNAML_chr21amp	1.96666652127644
6107	FOXK2(+)	HSC_MPNAML_chr21amp	0.26074666348908
6110	FOXN3(+)	HSC_MPNAML_chr21amp	2.22038301912581
6111	FOXO1(+)	HSC_MPNAML_chr21amp	0.580353950207383
6113	FOXO4(+)	HSC_MPNAML_chr21amp	0.0199253830626477
6114	FOXO6(+)	HSC_MPNAML_chr21amp	2.15002612994468
6115	FOXP1(+)	HSC_MPNAML_chr21amp	1.74323600354512
6116	FOXP2(+)	HSC_MPNAML_chr21amp	0.774122261983531
6117	FOXP4(+)	HSC_MPNAML_chr21amp	0.280559478348459
6119	GATA2(+)	HSC_MPNAML_chr21amp	1.26389448633277
6120	GATA3(+)	HSC_MPNAML_chr21amp	0.200400830636765
6121	GATA5(+)	HSC_MPNAML_chr21amp	0.380205362253796
6122	GLI3(+)	HSC_MPNAML_chr21amp	0.390486446055201
6125	GRHPR(+)	HSC_MPNAML_chr21amp	1.83900325308663
6128	GTF2F1(+)	HSC_MPNAML_chr21amp	0.911607760587341
6130	GTF3A(+)	HSC_MPNAML_chr21amp	1.18900110459427
6133	HDAC2(+)	HSC_MPNAML_chr21amp	0.142200498579682
6136	HES7(+)	HSC_MPNAML_chr21amp	0.924142010901772
6139	HIVEP2(+)	HSC_MPNAML_chr21amp	0.414495534863109
6140	HMGA1(+)	HSC_MPNAML_chr21amp	0.517383443004127
6146	HOXA3(+)	HSC_MPNAML_chr21amp	2.0751164849855
6147	HOXA4(+)	HSC_MPNAML_chr21amp	2.11516078427165
6148	HOXA5(+)	HSC_MPNAML_chr21amp	2.2547522843749
6149	HOXA6(+)	HSC_MPNAML_chr21amp	2.05159637685986
6150	HOXA9(+)	HSC_MPNAML_chr21amp	0.85547512103648
6151	HOXB2(+)	HSC_MPNAML_chr21amp	1.75204700299229
6152	HOXB5(+)	HSC_MPNAML_chr21amp	2.83078711725802
6153	HOXB6(+)	HSC_MPNAML_chr21amp	1.96967315082972
6155	HSF5(+)	HSC_MPNAML_chr21amp	0.760111918271796
6157	IKZF1(+)	HSC_MPNAML_chr21amp	0.73469551086856
6158	IKZF2(+)	HSC_MPNAML_chr21amp	0.335504817362632
6159	IRF1(+)	HSC_MPNAML_chr21amp	0.672209863889954
6160	IRF2(+)	HSC_MPNAML_chr21amp	0.590926390003344
6165	IRX1(+)	HSC_MPNAML_chr21amp	0.430483212907966
6166	IRX2(+)	HSC_MPNAML_chr21amp	0.593922537397131
6167	IRX5(+)	HSC_MPNAML_chr21amp	0.0901325257952977
6170	JUN(+)	HSC_MPNAML_chr21amp	0.482652507661385
6172	JUND(+)	HSC_MPNAML_chr21amp	0.529318176554292
6180	KLF2(+)	HSC_MPNAML_chr21amp	0.848794492263917
6184	KLF6(+)	HSC_MPNAML_chr21amp	0.246180635791353
6185	KLF9(+)	HSC_MPNAML_chr21amp	0.229940038634089
6186	KLRG1(+)	HSC_MPNAML_chr21amp	2.56265141769157
6190	LUZP2(+)	HSC_MPNAML_chr21amp	0.357784357422725
6193	MAFF(+)	HSC_MPNAML_chr21amp	0.372553323547325
6196	MAX(+)	HSC_MPNAML_chr21amp	1.13551000241407
6200	MEF2C(+)	HSC_MPNAML_chr21amp	1.71683031557736
6201	MGA(+)	HSC_MPNAML_chr21amp	0.0535484412561148
6207	MTA3(+)	HSC_MPNAML_chr21amp	1.54213165605394
6211	MYB(+)	HSC_MPNAML_chr21amp	0.663630675860911
6213	MYC(+)	HSC_MPNAML_chr21amp	0.426051813853372
6217	NFATC2(+)	HSC_MPNAML_chr21amp	1.66977430090627
6218	NFATC3(+)	HSC_MPNAML_chr21amp	1.03297083615508
6225	NFYA(+)	HSC_MPNAML_chr21amp	0.113076380891392
6231	NR5A1(+)	HSC_MPNAML_chr21amp	2.51068740420175
6233	ONECUT2(+)	HSC_MPNAML_chr21amp	1.44829046351101
6236	PAX5(+)	HSC_MPNAML_chr21amp	0.949021848737378
6238	PBX1(+)	HSC_MPNAML_chr21amp	0.0951843415712435
6239	PBX3(+)	HSC_MPNAML_chr21amp	1.42984525116231
6243	PKNOX1(+)	HSC_MPNAML_chr21amp	0.11784089559779
6249	POLR3G(+)	HSC_MPNAML_chr21amp	0.944421171411725
6250	POU1F1(+)	HSC_MPNAML_chr21amp	0.434066659899045
6251	POU2AF1(+)	HSC_MPNAML_chr21amp	0.206707590932405
6256	POU6F1(+)	HSC_MPNAML_chr21amp	1.37618944979718
6262	PRDM16(+)	HSC_MPNAML_chr21amp	3.29967450083395
6263	PRDM5(+)	HSC_MPNAML_chr21amp	0.718962937777064
6264	PRKAA1(+)	HSC_MPNAML_chr21amp	1.91122363853998
6265	PRRX2(+)	HSC_MPNAML_chr21amp	0.725978108432373
6266	PURA(+)	HSC_MPNAML_chr21amp	0.875228459268586
6269	RARB(+)	HSC_MPNAML_chr21amp	1.80396574840782
6276	REST(+)	HSC_MPNAML_chr21amp	0.995163455851317
6277	RFX1(+)	HSC_MPNAML_chr21amp	1.20176495146202
6278	RFX2(+)	HSC_MPNAML_chr21amp	0.253435379144108
6279	RFX3(+)	HSC_MPNAML_chr21amp	1.32747180595402
6282	RHOXF1(+)	HSC_MPNAML_chr21amp	1.74608836576703
6284	RUNX2(+)	HSC_MPNAML_chr21amp	1.25352515720423
6288	SCRT2(+)	HSC_MPNAML_chr21amp	2.31620982928408
6289	SETBP1(+)	HSC_MPNAML_chr21amp	2.26917067943852
6293	SIX5(+)	HSC_MPNAML_chr21amp	2.22453538293757
6294	SMAD1(+)	HSC_MPNAML_chr21amp	0.331118055775
6297	SNAI3(+)	HSC_MPNAML_chr21amp	1.50988300203377
6298	SOX13(+)	HSC_MPNAML_chr21amp	2.48285567862918
6300	SOX18(+)	HSC_MPNAML_chr21amp	2.75122996075164
6301	SOX4(+)	HSC_MPNAML_chr21amp	0.907019571712807
6302	SOX5(+)	HSC_MPNAML_chr21amp	0.836719856159445
6308	SPDEF(+)	HSC_MPNAML_chr21amp	2.09978711461745
6312	SREBF2(+)	HSC_MPNAML_chr21amp	0.0587101120515425
6314	STAT1(+)	HSC_MPNAML_chr21amp	0.268840706507532
