CD14_monos_HC_no_chr21amp	CD14_monos_MPNAML_chr21amp	CD14_monos_MPNAML_no_chr21amp	CD16_monos_HC_no_chr21amp	CD16_monos_MPNAML_chr21amp	CD16_monos_MPNAML_no_chr21amp	EoBaMa_HC_no_chr21amp	EoBaMa_MPNAML_chr21amp	EoBaMa_MPNAML_no_chr21amp	EryP_early_HC_no_chr21amp	EryP_early_MPNAML_no_chr21amp	EryP_late_HC_no_chr21amp	EryP_late_MPNAML_chr21amp	EryP_late_MPNAML_no_chr21amp	GMP_cycling_HC_no_chr21amp	GMP_cycling_MPNAML_no_chr21amp	GMP_early_HC_no_chr21amp	GMP_early_MPNAML_chr21amp	GMP_early_MPNAML_no_chr21amp	GMP_late_HC_no_chr21amp	GMP_late_MPNAML_chr21amp	GMP_late_MPNAML_no_chr21amp	HSC_HC_no_chr21amp	HSC_MPNAML_chr21amp	HSC_MPNAML_no_chr21amp	LMPP_HC_no_chr21amp	LMPP_MPNAML_no_chr21amp	MkEP_HC_no_chr21amp	MkEP_MPNAML_chr21amp	MkEP_MPNAML_no_chr21amp	MPP_HC_no_chr21amp	MPP_MPNAML_chr21amp	MPP_MPNAML_no_chr21amp
MEF2C(+)	-0.229895539597236	-0.0983146678721128	-0.223190071866354	0.0508347260975743	0.364724009805364	-0.0697578215222355	-0.804681054359462	-0.168049473766475	-0.550091562206481	-1.6658615531077	-1.07447937289308	-2.00636311395805	-0.870999072791288	-2.36456496129077	0.293798828112501	0.534011143069387	-0.65805034408967	0.678241319608457	-0.332892043981348	0.397294104664268	0.246389558556618	-0.259154829543213	-0.0012825026200689	1.71683031557736	0.895283298842329	0.651163280090943	1.27406024171872	-0.366313622936254	2.3998154641444	0.367063616983407	-0.057985441901856	1.71054921071834	0.221867932313988
MGA(+)	-0.698765249266251	-0.544350449501298	0.0152523790068187	-0.731214277410113	-0.850648772975446	-0.268672881899637	-0.722809287317514	0.256316816437338	1.82787707078655	-0.757076927969079	-0.306911233107331	-0.606457219875669	0.249918139581735	-0.654967224110433	-0.852399217535856	2.78084784487912	-0.678714833919162	-0.431831442370629	2.85758462999615	-0.763513100815963	-0.571064217903028	1.69289946592529	-0.35613675770455	0.0535484412561148	0.848245134422016	-0.734254021153282	0.307141752407837	-0.695601131277571	-0.316006841827817	0.665183781285869	-0.477493192618809	-0.285980115494622	0.750052940069214
MIXL1(+)	-0.1348771105643	1.76472639488905	0.515364830744504	1.58882071469589	2.29006999219001	1.62017814002416	0.347911123029909	0.418650174031072	1.42454882428863	-1.39294199195226	-1.26872147987543	-0.308279233808647	0.0194721203820308	-0.544647634286855	-1.26210704827509	2.01976834836646	-0.606651121433921	-0.632983478731642	-0.974500335409777	-0.896109185699896	-0.708537946656207	-0.532627408658081	0.162385113983587	-0.0457180925650078	0.632015007011767	-0.628416062341522	-0.597680432597561	-1.11127776767668	-0.0638046428683202	0.0438585809341135	-0.189614186741625	-0.639318699225197	-0.30895550520316
MLX(+)	1.60509410666838	1.19549840171884	1.5822401315104	2.12537591815943	1.34813071545469	1.96472340528619	-0.888687529059774	-0.449547561971584	-0.289249971453546	-1.25925448165905	-1.24195401647617	-0.280180845970352	-0.0808684028080596	-0.406432446777663	1.16245071439271	1.44968767120956	-0.848325007536056	-0.792052577178685	-0.590492200015202	0.98737271465206	-0.180536787986159	0.466556263120566	-0.748386120975827	-0.673131731043429	-0.41942316349767	-0.27559916028585	-0.170179335077522	-0.92045212987556	-0.748714818378038	-0.729663848605528	-0.641931079043557	-0.764493143289274	-0.487573683208262
MLXIPL(+)	1.91478081339522	2.37020267800338	1.46414122035403	1.66923855919793	2.34836842905036	1.78263408192677	-0.284126163261415	-0.360226085955894	-0.49619695989002	-0.878668686782264	-0.831536219972261	-0.398192888310295	-0.201720649466673	-0.455865625107981	0.7054275737894	-0.107256579191083	-0.475659001966637	-0.397382909940779	-0.683439169699443	0.694157990076523	0.0823196543384582	-0.199020536791333	-0.551297145011079	-0.721115877602841	-0.722626702567264	-0.530689696153462	-0.548546541603847	-0.755053374988993	-0.655714624351016	-0.780450022507112	-0.606956150465604	-0.642114824596173	-0.747414563948597
MSC(+)	2.13450236068518	1.84657867936602	2.08326386656349	0.702361660472698	1.62480697205209	1.43286060953558	-0.679333813761489	-0.72854632572849	-0.612622635787739	-0.699754682109712	-0.764526896704298	-0.444835496713579	-0.0597432130979344	-0.484341701500101	1.31070487217135	1.30509614071521	-0.709565930830009	-0.662835538689427	-0.698681616667682	1.09527827429736	0.420806248847992	0.240112655410723	-0.594342389379012	-0.714922910446306	-0.705886526182075	-0.690589268449589	-0.739685230104279	-0.693505255264819	-0.753000570774442	-0.729486716412408	-0.669319733941145	-0.716300359962488	-0.644545527610667
MSX1(+)	0.619983599636021	2.26418393510812	1.57791074101836	0.0445401556983059	2.49905686609922	1.55872363429776	-0.488136787218404	-0.482007283074757	-0.153727961106104	0.287349702620314	0.914799435860222	0.820719965145149	0.838363896080397	1.5809277135858	-0.471533534327784	0.160421007811132	-1.10591212416351	-0.43617750261616	-0.813112947203883	-0.635140009404283	-0.0574917966308942	0.00107418661197722	-1.13495240035106	-0.641628791011562	-0.779658164831699	-1.06555061574733	-0.526094402066542	-0.880636560196779	-0.242822316889393	-0.631165884557056	-1.06568103669738	-0.821994526320618	-0.734630195157581
MTA3(+)	-0.37939063297768	0.177025618144629	0.315701068234183	-0.00501763344502058	0.125423021407774	0.329818848875216	-1.16754763601615	-1.0203852472625	-0.56841697374938	-1.13237578993658	-0.770504232783414	-0.750516637488091	0.155414030125033	-0.0591254366175298	-0.200052193147537	0.0835030186688743	-0.958593086906152	-0.426520906764207	-0.203315171956164	-0.26465290599844	-0.387656122460522	-0.158678151425999	-0.155932988953999	1.54213165605394	0.927628378699997	-0.0623778284472352	4.27691041345181	-0.882463458159814	0.00190007881056817	-0.260566902118381	-0.332206537549949	1.18223881887445	1.02860152281826
MTF1(+)	1.06948211689517	1.18239009700191	1.32102052372642	1.25792122409617	1.25895097046106	1.10441927524557	-0.586757510854748	-0.464593468859212	-0.189393377728586	-0.826771529387912	-0.971065852152367	-0.0654235388651446	-0.669811165551943	-0.746651182855293	1.1594242799491	2.38833988419063	-0.558560555865008	-0.63596415752847	-0.330630313735546	1.37676597870675	1.10296691248361	0.960989015471822	-0.924263443742272	-0.915460373612249	-0.874319780788144	0.583645713685829	-0.421566578765379	-0.989763542170792	-0.96325723390407	-0.94810137490951	-0.88792950488491	-0.914643426201781	-0.8813880795507
MXD4(+)	0.129965170240824	-0.0605397147918148	-0.315328269913457	0.408016677944169	-0.214797108051227	-0.156918883629253	0.167616789175989	-0.93992656345913	0.0634632389614374	0.0463753252460644	0.992051190061421	3.58740479515739	0.606730807514102	1.87247437102766	-0.623456004494978	-0.954386631389629	-0.50139241379847	-1.57009721277928	-1.0698169131434	-0.346554467037646	-1.16417851609052	-0.856654552726971	0.932074861022319	-0.610403183055639	0.247546855707795	0.946390774739851	0.420396931368567	0.491458336090534	-1.09580872404484	0.0821409637796769	0.671001221321363	-1.16291246601226	-0.0219366849406359
MXI1(+)	-0.196448322356896	-0.118631599237196	-0.213634685720114	-0.248603377780056	-0.149695413415647	-0.408396127041859	-0.417721338173041	-0.453110748882811	-0.394666330978819	0.565969118269231	0.746075767534573	4.40590888590655	1.49000886785565	2.39508663640528	-0.209273164978998	-0.163723354838677	-0.540327127939932	-0.485539778219116	-0.560686375206416	-0.367935146392073	-0.432307559240764	-0.4743103664836	-0.389248148243031	-0.39314574495086	-0.413757392422813	-0.186037234491384	-0.23430892477466	-0.170591393709291	-0.413981325569356	-0.25192814397982	-0.398468613018307	-0.465798153591887	-0.450773384333862
MYB(+)	-1.51284889673334	-1.52826574992186	-1.34825403072116	-1.41684860547789	-1.52057381083105	-1.56315308412929	0.890433821223871	1.76145256759066	1.40099286774423	-0.0903032022141297	0.527460831687085	-0.904598794464386	-0.950236584263832	-1.45448425833662	-0.631896959768628	0.34685638422534	0.715556631590217	1.07219554007976	0.977451667090566	-0.458297515209694	0.517437860408445	0.130262915716607	-0.28433705417502	0.663630675860911	0.364514684798585	-0.297644966744028	0.012101799178373	0.507025872731137	1.50038993560255	0.934957388387769	0.295163630687093	0.854412435019929	0.489446003367788
MYBL1(+)	0.76022831734164	-0.0226879683270232	0.921988587127454	0.745817575906036	-0.257131700527529	0.345085773098435	-0.879177187198349	-0.846902947601294	0.543035276042125	-1.67538250174126	-1.05312599027185	-0.175094215526275	0.783687107689186	-0.378235360468778	-1.01632377892696	-0.370576644539358	-0.271146212780067	2.29011859253708	-0.564939098896374	-1.31941329957905	-0.571636335090768	0.107556008951556	-0.194231144140714	-1.19781236126956	0.872360641513827	3.1174726717157	1.23204325455106	-0.650887163277569	0.358275253061259	-0.243613488190487	0.141152891058597	0.0605290492734474	-0.591033601514155
MYC(+)	-1.09552882635012	-1.45613063065233	-1.25581444615793	-1.06450201641368	-1.24768137458881	-0.873832371713179	0.63474375766505	0.905511243037922	0.280525897663337	1.8671807534316	1.62525928110467	-0.750045379800433	-1.80928390862451	-1.5157699298473	-0.292597885713269	-1.42126303807656	0.991618017303056	0.468434316772968	0.963818907753986	-0.000645156868599804	-0.247198484116099	-0.0432243086763876	0.34463303378065	0.426051813853372	0.285787867729439	-0.259011146804754	-0.164312010411807	1.48652490405038	0.786488144633167	1.41209030005988	0.0428062286393423	0.417585659665154	0.55778078767177
MYEF2(+)	-0.586463310220081	-0.554810257750678	-1.53169116528561	-0.606095866263547	0.0784570027232001	-0.601423593476191	0.504382266312273	-0.188483843476456	-0.219669028797207	1.16694300071988	0.0311897682765412	2.37924157946843	-1.41897031136679	-0.253343532068851	2.03455655454583	2.54478210902323	0.316938247246296	-1.03406313663195	-0.529831442117783	0.095718605217166	-1.25277647317142	-1.20594374987085	1.28465130355152	-0.197268991445748	0.692271382041963	0.442230595014434	-0.545414079106256	0.579274635788741	-0.54728848015657	0.0519651011813653	-0.127052984398269	-0.615269520151331	-0.186742385355286
MZF1(+)	-0.632596852411041	-0.633642229605302	-0.441540236512978	-0.684961546920852	-0.605880577027369	-0.636566779169774	-0.83844093197705	0.486152359385966	1.70118191954235	-0.398786435197206	3.66704407857353	0.519662323060855	0.132846005663432	1.06126017439227	-0.839566896762027	-0.367173695203063	-0.775032066524451	-0.755479448809477	-0.189364807837281	-0.810707179643515	-0.908432908917303	-0.215182175633375	-0.519933863685682	-0.289326546767216	0.51887529046585	0.658109152205007	0.286736524241063	-0.376084720574572	0.701200164274287	2.22950640635747	-0.540374330134302	-0.544469222868999	0.0409690540207628
NFATC1(+)	1.05089227576228	1.33934986675241	1.11443484339748	1.41526299961425	1.24868578612567	1.25838844416575	-0.0887079371699739	0.429519789571809	0.730489298859561	-1.93104508250029	-1.34599163514225	-0.940705077278494	-0.254839646434344	-0.503922974539734	-0.0630781743920913	-0.747565651898624	-1.30772928637283	-1.71157529580968	0.0551872109746729	0.12162054499326	-0.227483077483318	0.182076641580333	1.82824434228449	-0.446815499102648	1.30523825257124	-0.18186481120613	0.597104864449563	-1.31061830153177	-1.16505860402928	-0.0680701212884819	0.207173547311817	-1.00395153486316	0.415354002628505
NFATC2(+)	-0.711666108099196	-1.22792031954613	-0.576438249742996	-0.277090728218848	-0.966037055719023	0.334851679572575	0.336555450671136	0.571072916230103	1.03022673365283	-1.16001823351695	-0.773279370349979	-0.825965488451231	-0.443995776056389	-0.729314391641088	-0.599455721537141	-0.80017721259578	-0.622016222872	-0.910493892690711	0.0305812043152324	-0.557016416839715	-1.26015814721684	-0.480834488057717	2.03177755260176	1.66977430090627	2.42364285387824	0.991505854070189	1.5599014102063	-0.480928038734545	-0.498664038787166	0.3349520703122	0.832575591151576	0.490110071994043	1.26394221111099
NFATC3(+)	-0.767581071289996	-0.267844114043548	-0.577345659936016	-0.838571136430016	-0.462725679263586	-0.503824040394392	1.10717307540877	1.05459496429938	0.895217174876257	-1.28442883984583	-0.923976037487457	-1.46371599943387	-0.530365109704634	-1.39993196166516	-0.558198435830785	-0.956356064369493	0.0421196724816928	2.56329893741811	0.467988353203306	-0.686015311670512	1.20884758560743	-0.127009794250134	-0.574370251116499	1.03297083615508	-0.495347038108181	0.100457627020983	0.0678336157819255	-0.48351894082825	1.6776529925765	-0.282531260107537	0.393974697550499	2.17903251785113	0.39249469554482
NFE2(+)	-0.30107702802853	-0.376932462975923	-0.267472720065106	-0.379957140049958	-0.477185178524641	-0.477575678824791	-0.290657633853499	-0.13759683789524	-0.00585168509996232	0.033381724422927	0.279738386832221	3.84720693629119	2.21262546264635	2.89215867982677	-0.479022675958213	-0.298620016549237	-0.663732126031682	-0.527073844871066	-0.657948707614166	-0.504469795125779	-0.374381533039992	-0.473757385536699	-0.248920519762039	-0.229575430671716	-0.210762193457452	-0.255561444202872	-0.287806108286699	-0.210249905054904	-0.0111614387880238	-0.00921993807537751	-0.341966143392912	-0.389869049469603	-0.376706568813375
NFE2L3(+)	-0.918011722319137	-0.901597532544173	-0.543677051192161	-0.918237667415182	-1.06524245084888	-1.48028260360446	-0.523793736956336	0.224581555508943	0.234353189116416	-0.750689864034128	0.121899660885079	0.207217459404245	-0.143692232484608	-0.986223126370483	-0.976339050929557	-0.0440223894460292	1.92934576631752	1.97041784852424	0.808246495246837	-0.309887968185174	2.78541877558357	0.377594797680029	-0.342726366553038	-0.791463773301603	-1.11444482151068	1.40243602477393	0.497233137216842	-0.054075571721406	0.837092281966685	-0.617855953456003	0.890914182357416	0.634704261793042	-0.439191553501738
NFIC(+)	1.58597610227002	1.11457754002781	1.11774527813229	1.5824630409009	0.795067128729877	0.715950062979458	-0.165329914591937	-0.480113447904262	0.118713005461182	-1.27856635509187	-1.2031590799284	-1.14411466818824	-1.10756100552889	-1.47697143065138	1.43744558612208	1.73896612094366	0.289806700404585	0.134582757760435	0.787310216902916	1.41069003525772	0.623992102676508	0.941388383575655	-0.764567714410361	-0.899872325470192	-0.983696172431267	-0.333432127685224	-0.406083033192624	-1.02143695159919	-0.912720769384658	-1.03232857186153	-0.0841297652012169	-0.582014893930384	-0.518575835093466
NFIL3(+)	1.692228329068	1.7986457822381	1.55878317115615	1.49643990946391	1.9186966497293	1.87825453190386	-0.208973541501768	-0.278624996665047	-0.160192121180972	-1.17539282274599	-1.16829336520966	-0.866588983910298	-0.788898016124668	-1.17996584947319	1.1659865741824	0.658040761564757	-0.248866742024767	-0.314989933308601	-0.182883028391968	1.03169745499831	0.268407041278343	0.359735230350861	-0.433989987645762	-0.659358314462047	-0.735484869139987	-0.559543468921245	-0.312763690525176	-0.913353377481247	-0.857884632186223	-0.849607577075458	-0.650750421073834	-0.656086242928848	-0.624423453957227
NFKB1(+)	1.19927256135924	1.57006605424249	1.1212358480885	1.32771192206253	1.51600966891278	1.31057975625095	0.354819301961774	-0.132093272786911	0.337763403797802	-1.82306187102225	-1.25680370716562	-1.49506524975115	-1.74680146740721	-2.40774819395209	0.435521237366564	-0.429946836179773	-0.00433682330740273	-0.456280842673424	0.127659735490244	0.460409308623071	-0.203249842137563	-0.0370341154839621	0.724663352527026	-0.141442652511962	-0.00219587426463333	0.63759040637337	0.896256479138278	-0.821637092984732	-0.790898388374519	-0.684021249142801	0.549003236602444	-0.321581677502349	0.185636883851292
NFKB2(+)	1.64729093138815	2.13574345719616	1.06436133610361	2.18556616843681	2.16206808671678	1.47898209990078	-0.102765470588899	-0.408299801906726	-0.166722790970251	-1.21391755227278	-1.02364710046921	-0.832272042157139	-1.00224969570326	-1.16604580350052	0.576623570341746	-0.442475725205424	-0.532963180028976	-0.837321314188009	-0.61551251311858	0.323318646225228	-0.625068830121649	-0.545567720368469	1.2391709162723	-0.483417019558417	-0.0241082438673945	-0.187421677329618	-0.154875767431116	-0.471043237304907	-0.693448106086747	-0.614045438931757	0.261854948196466	-0.657702651591067	-0.274088478077094
NFYA(+)	0.200133968706635	1.0992914557343	1.47480285100725	0.00187176487630289	1.37112253838266	0.852290735889113	0.353275242932953	1.99899234249468	1.557034392961	-1.61481132583783	-1.67781702605692	-0.268165684110531	-0.198311306647342	-1.17590207071983	-0.354508815950157	0.406841746524336	0.00541045298199534	-0.679197791283422	0.680142305381281	-0.393409513023384	-0.541594603495194	0.535835456619622	-1.07949640570149	0.113076380891392	-0.260439360508104	0.871781331789932	1.70281916834415	-1.61146852817097	-1.0851514381961	-0.750348198528051	-0.980599988502878	-0.593173548151092	0.0396734693656971
NFYB(+)	-0.0148863862163644	-0.289970863290703	-0.0363951821090231	-0.0514233206450902	-0.34145272981019	-0.538238679639906	-0.160287813808226	0.198834167100303	0.915394302670823	-0.170421841545547	-0.582589518675186	2.92289740140865	1.98504154603907	2.85215665326723	0.0233331709659029	1.84523776790058	-0.771834988335619	-1.10805982213875	-0.405536707544576	-0.306912998413428	-1.03958419090435	-0.288801960376373	0.322780675615159	-0.424110459417922	-0.14644671278142	-0.53274212282014	-0.388765524533385	-0.834401159485741	-0.653579616490414	-0.608532060004538	-0.304363413311336	-0.71781184933592	-0.348525763333569
NKX3-1(+)	0.0965991917367496	0.498205249551474	0.0570373801534655	2.04056514228158	1.06766348491238	0.0511051998306231	-0.306112958448624	-0.401000672946458	0.468890576776015	-1.00428103675216	-0.225559400657657	3.37453452927643	-0.0632678647983896	0.42300963308118	-1.6433204232334	0.405614075445376	-0.767791657495275	0.0775788797992487	-0.737654327143096	-1.36559199041911	1.46787491687228	-0.589311562504314	-0.600705070951949	-0.792414675347615	-0.361981095945575	1.08789499085061	0.680334897026302	-0.551766529684794	-0.820545483675185	-0.82579296105056	0.220187051690403	-0.375246113654914	-0.584751374575042
NR1D1(+)	1.46045511781396	1.48744453496405	1.21727936056155	2.78329200641539	1.89488075186005	2.66378906823246	-0.758556642129155	-0.7741322523169	-0.47789042074799	-0.90859148153461	-0.856424219935706	-0.760066903300713	-0.494831482286549	-0.775147149424772	0.150477030504111	0.312504173838446	-0.799037056394534	-0.469332650093822	-0.634597308835106	0.188654816073161	-0.0513595858901042	-0.222971746985647	-0.294606087941399	-0.215929105619625	-0.134189634482501	-0.629821700320652	-0.339650244366916	-0.663554850673624	-0.337272222593658	-0.381005429253941	-0.589668839018993	-0.299939841992777	-0.290200004123484
NR2C1(+)	1.2761027477993	-0.145202741639718	-0.0820866501330058	0.128173322235847	-1.18253093045904	-1.27826488192433	2.49550884918017	-0.638281656252225	-0.12053187668846	0.710077751074624	0.758061853874038	-1.12703622549362	-1.36381664373221	-1.54285692593238	0.618019501061428	-0.61098170359327	0.26286756455592	-0.770709554133764	-0.542988333574989	1.23421507073252	0.492466537823911	-0.709953359130986	1.19062105663852	-0.33405844802491	-0.422091827505106	0.273335073394283	-0.95163319064673	1.72555650851135	-0.0507275006861538	-0.41282160664524	1.96459565729589	-0.3220238575409	-0.521003580440775
NR2F6(+)	-0.0398067914030897	1.47557753575294	0.00953008318537688	0.860235388367259	2.53844971565019	1.57614279722743	-1.36238203856699	0.139557956755551	-0.346016319294198	-0.592105595261385	-1.23721327094659	1.35488334655793	1.65378581672081	1.88324232988197	-0.420453516925935	-0.0237835886852086	-1.22366885580512	-0.287937676330333	-0.533567508739032	-0.785166115732178	-0.720584956914708	-0.273205827053849	-0.92179388344492	-0.0293996876296812	0.272954341041044	-0.853983761438741	-0.635865438354338	-0.745637117503442	0.618139852871126	0.348017094201106	-1.30869074789333	-0.185767815308016	-0.203485744981649
NR5A1(+)	-1.10798762254535	-1.15914252870212	-1.19576881758526	-1.18057963733578	-1.26601470644753	-1.3055696852204	-1.31109677122341	0.715174378719225	0.811687037242724	-0.155178118193953	0.342875759384159	-0.18918152310741	0.809757250286866	-0.327366328512937	-0.859314409205456	-1.09629492188748	-0.0378034876525037	1.425990883542	-0.28090721308882	-0.628683260479793	0.607337886311247	-0.170225122343068	-0.36172862992948	2.51068740420175	0.658300411120941	-0.15812917744535	1.16675856929669	-0.346817204840973	0.0949529226062416	1.20804425554971	0.0756073902533299	2.09654955827843	0.614065458953761
NRF1(+)	0.884175563778292	0.27658473776552	0.463417965266763	0.915411968248544	0.0283968074504533	0.121909265158793	1.25919014035036	-0.268807835654639	1.00302952511952	-1.20974833088577	-0.582095460671573	-0.997254293315101	-2.15739581430302	-2.43826528589609	0.578094614624314	0.330121705099268	0.300891620436274	-0.844038333568485	0.210145240236198	0.541230055807379	-0.355240995347468	-0.0768252776532177	0.281598405766644	-0.724414697806861	-0.306227595206985	2.51649485407351	1.23915471328019	-0.239087066237289	-0.875357975543081	-0.665080165045092	1.41000757224704	-0.687917778798556	0.0679021512241558
ONECUT2(+)	-0.62997087361478	-0.286182252259774	-0.847473710516312	-1.51108033124953	-0.517202408573927	-1.59837987270462	0.505627161625832	0.971561260488466	0.798256816371022	-1.50449048706686	-1.02917291028098	-0.113866329742448	-0.973230004102043	-0.461239070139189	-0.638932878432938	-1.97575918726809	1.77009307293952	0.535979001113589	0.135478409701825	0.525663321620096	0.228128856885306	-0.767119547512708	0.196486082823566	1.44829046351101	-0.499811701808947	1.13277032290693	1.19392450754184	-0.218261726688781	0.652070668164022	-0.253691021263247	1.71994488846469	1.21094833414079	0.800641144926671
OSR2(+)	0.654695407488433	1.39330960790603	1.54286553631954	1.34899527230737	2.20359467612058	3.34723216782099	-0.777489699956148	-0.769761609562037	-0.868161271269192	-0.801010868433775	-0.738155783768009	-1.16114980292814	-0.21894036132641	-0.753068544765318	0.434568132790921	0.170455135809604	-0.436791702950594	-0.250464171836762	-0.262226464910301	0.324681278072459	0.363593327698596	0.572908105172413	-0.585638160707411	-0.266245953391124	-0.528659329888992	-0.687079229518227	-0.0290632480194971	-0.701496781422557	-0.508999774978551	-0.765991844788665	-0.650598388102622	-0.126971319460333	-0.468934335522274
PATZ1(+)	0.957052000838973	0.960124618962145	0.838991491760655	0.548932733635056	0.829740293797594	0.237675018633155	0.136056890731349	0.214894153082482	0.303060585302778	-1.62853190573067	-1.68716195827547	-0.933371362662565	-1.12842374989869	-1.16351942604131	1.00169454951652	0.582267234436315	0.256697133532644	1.88767862817053	1.11682721643208	1.11368301447867	1.79068498471674	1.08742932371422	-1.36143609560434	-0.772427146882037	-0.752809714974082	-0.600458598868216	-0.173060426688866	-1.38010843312544	-0.492286323418706	-1.10496228200931	-0.763364756120482	0.195883743918725	-0.117451435360464
PAX5(+)	-0.441535488292859	-0.292272911921988	-0.162380058874269	0.0889215415746635	0.145337430264794	0.470439212111723	-0.352564133398817	0.0238351653297279	-0.111278717278171	-1.63584284300375	-1.2523153895122	-1.16710882261518	-0.501659614915528	-1.11714461137219	-0.275959020710562	-0.289206818880572	-0.332763729440548	-0.539164929119714	0.116622223586725	-0.235344741187194	-0.921874236480284	0.0286389551735713	0.463389528777099	0.949021848737378	1.16551870444576	2.26778869922263	3.6396432061486	-0.851907780358022	-0.432622546635912	-0.0419367146722773	0.36267096073906	0.460648482653305	0.772407149905008
PAX9(+)	0.990532309454478	-0.425418742409338	0.656686917475842	0.959363350398671	-0.33872187738299	0.618110340887063	1.86825998947039	0.0250763524930807	3.99214834689601	-0.929969913165919	-0.918175265224928	-0.353464371540318	-0.0301998476705994	-0.708947285863279	0.786386407694222	-0.779509140999316	-1.0089931766802	-0.902228211050569	-0.560243468158121	0.420785621102201	-0.457836983815734	-0.738639172030045	0.756987028663827	-0.766968259624738	-0.396585101275682	0.220854877756999	0.423810452757836	-0.624278434498482	-0.273442048731988	-0.479817117105064	0.107847832116257	-0.678462661494953	-0.454948748444616
PBX1(+)	-0.745019089085979	-0.873380346719391	-0.537617395501538	-0.183527723693285	-0.816400055590858	-0.662682861212074	0.585804366806029	1.37401381353455	1.74611578062726	-0.117153565289383	0.724079097200374	0.146404130402411	-0.358509928574754	-0.0757496680483471	-0.933201311867542	-0.486053047569683	-0.760193680986541	-0.785609446114972	-0.666101632783464	-0.925111660285685	-0.970721394825375	-0.822120937124664	0.719676181498594	0.0951843415712435	2.99502900134435	-0.810844077071676	-0.879403700510475	0.457023740791556	0.938021686399458	2.27102303693919	0.323399716913658	-0.607967715592532	0.641594344419541
PBX3(+)	-0.442734800081486	-0.571502971669064	-0.458251323443717	-0.406569633583873	-0.866783361643625	-0.755906490119422	0.446345023653866	0.575573377860244	1.02628615560159	-1.62275049661498	-0.748648314733955	-1.65878508108058	-1.38425286478597	-2.18842027428895	-0.592260753953856	-0.286865791929215	-0.134308994959812	-0.0262792243705126	0.513557552081293	-0.585463855053863	-0.445429975677004	-0.449344064212548	0.84314178715588	1.42984525116231	1.7379579231371	1.10950237392909	1.46922792751676	-0.147803625011096	0.569321810439575	0.461780883044973	1.33519534384456	0.990979486534226	1.26364700125204
PBX4(+)	1.14722445518078	1.45020153550927	1.15661385356213	1.67244579383183	2.24649654560063	1.6014071657853	0.215563365357776	0.906518377755302	0.99407223417754	-1.59798977365451	-1.25289999326757	-0.989928777382474	-0.984717316010983	-1.35560401774173	0.24119063003363	0.0591382034668029	-0.894973446853086	-0.870608110563361	-0.355481779494033	0.165087515845363	-0.182082203685388	-0.129145431713456	0.721098437177789	-0.0799368368484713	0.0619904787346526	0.887814223025966	-0.358096572546705	-1.16594153099233	-0.981392000753765	-0.852458539383819	-0.403849165980644	-0.607583682101757	-0.464173636070687
PDLIM5(+)	1.14227783100093	0.570471131429583	1.74455628765959	1.18809097111012	0.734008430334237	1.37557911394591	-0.028216248995227	1.12071587557631	1.01819997880604	-0.409414958702961	0.0113049761134244	-0.88428223573818	-0.476858067941619	-1.07158963822639	0.733124619996752	0.726817973380399	-1.76722293049697	-0.825218263054755	-1.05426547846063	0.475595987225741	-0.165457821579389	-0.163006051980396	-0.7889228969459	-0.763539582250124	0.575607264598585	-1.71334275881163	-1.42126458323057	0.482831736604953	1.20938691497235	1.13136847059978	-1.40843736478377	-1.04196733455997	-0.256931347596223
PHF8(+)	0.826708572035434	0.192344576522355	0.0861398714108612	0.623552016121613	-0.494844481103432	-1.11594096673417	1.47186895840518	-0.614847008278605	0.679824828599463	-0.745873495299778	0.381981129702286	-0.898803690017328	-1.4622346896244	-1.85702900430515	-0.29386235902882	-0.731589355489831	0.294769538443767	-0.810759226739383	-0.459341182496711	0.303765558431588	-0.376793790930929	-0.75935967378349	0.681670949801534	-0.40499834309598	-0.146118232858478	2.96412651951159	1.59416815513388	0.537112800361649	-0.701783791155077	-0.416963653372754	1.88839208220417	-0.551270438949179	0.315987826578132
PKNOX1(+)	1.1234168488824	0.558824786632929	0.558205247043778	0.710433601538494	0.743676501926017	-0.315068962572639	-0.454825976265061	-0.887116043597636	-0.459504059521398	-1.72636494134932	-1.54501711109187	-1.16276265136015	-0.467625917663335	-0.335366122808982	0.616510551747822	3.04714901016774	0.0896465018834061	0.334551897872976	0.102904619745853	1.0403002744446	1.03920623595943	0.831610270224474	1.14486434872975	0.11784089559779	0.442826362105556	-0.806579826365734	-0.381681325277855	-1.42713136564399	-1.28129044988555	-1.23675839089272	0.581031062668929	-0.220893606764623	-0.375012266111091
PML(+)	0.306454028981786	1.66918790113578	1.89275812683286	1.1913112709611	2.25234252812071	1.64799544315735	-0.458163070409826	0.242837048797496	0.222415216653413	0.270887738701687	0.564012415136991	-0.512720811983091	-0.717773024389094	-1.37101301487582	-0.788967714823867	-0.519845884081491	-1.76809794281224	-0.0906271530806913	-1.0170973463407	-0.980695693101399	-0.732559583704948	-0.238570073229223	-1.01616318919944	-0.210898748372828	0.041669090475077	-0.622694457950253	1.88289802133255	-0.262882075648607	0.206185315594829	-0.0966793636982079	-1.09653636343513	0.0962900011843881	0.014741364070838
